city,place name,note,review title,positive_text,negative_text
Fes,"Palais Shazam & SPA
Une nouvelle fenêtre va s'ouvrir", 10,"N’hésitez pas si vous aller visiter Fês, de réserver au Palais Shazam👌🏽",L’emplacement au cœur de la Médina. Parking privé. Service exceptionnel. Le personnel aux petits soins. Encore merci🫶🏽,Rien
Fes,"Palais Shazam & SPA
Une nouvelle fenêtre va s'ouvrir", 10,Havre de paix,"Riad magnifique, décoré avec goût et très reposant. Le cadre est idyllique avec le coin piscine parfait pour se détendre. Le personnel est extrêmement bienveillant, toujours disponible et attentionné. Merci pour cet accueil chaleureux. Nous reviendrons lors de notre prochain passage à Fes 🥰",
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"J'ai apprécié la dimension et la propreté des chambres. 
Le petit déjeuner compris. 
L'accueil du personnel","Le manque de chauffe eau,  de café et de thé dans la chambre. 
Prévoir des ustensiles dans les chambres puisque le déjeuner et le dîner ne sont pas servis dans l'hôtel"
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"La propreté
La Chambre très spacieuse
Le calme
L'emplacement",RAS
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Les chambres sont bien propre Rien a dire top,
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"La propreté,  le petit-déjeuner et l'accueil des personnels",
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir"," 8,0",Bon rapport Qualité /Prix,"- Propre 
-Petit déjeuner correct 
-Emplacement","-Lit n’est pas confortable (très haut )
-Problème d’ouverture et de fermeture de la porte"
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Chambre spacieuse ..climatisation ..propreté 
Lliterie confortable 
Sanitaire. Douche  très propre
Petit-déjeuner copieux 
Excellent rapport qualité prix",Manque un peu d’éclairage dans les étages
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Excellent hôtel 👍👍👍,Personnels excellent chambre très propre 10/10
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir", 10,Excellent rapport qualité prix,"Super rapport qualité prix 
L’emplacement est top
Le personnel est super",Pas de lit pour bébé
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir"," 9,0",Un séjour agréable,Emplacement,Non fourniture du fregidirateur
Fes,"Asswar Al Madina
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Hôtel super bien entretenu, propre et confortable ! Le personnel au top !","Juste un petit peu plus de diversité dans le petit déjeuner, cependant il est satisfaisant..."
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,"Séjour exceptionnel au cœur de la Médina de Fès, avec un accueil de très grande qualité","Établissement idéalement situé au cœur de la Médina de Fès. Un havre de paix avec un accueil exceptionnel de Hicham, hôte extrêmement attentionné et aux petits soins avec ses clients. La terrasse offre une vue à couper le souffle sur la Médina. Le petit-déjeuner qui y est servi est juste extraordinaire, tant en qualité qu’en quantité. La chambre et le Riad étaient très typiques, bien équipés et magnifiques.",Rien. Tout était parfait.
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Ishame est très accueillant, disponible serviable,.toujours agréable et souriant. Il nous a fait découvrir l'horloge hydraulique et a su nous mettre en contact avec un guide pour Fes et organiser une excursion pour Chefchaouen ( peut-être un peu cher sans guide...).Ishame s'adapte à nos heures d'arrivée  même tard la nuit et à notre sommeil 😀
La chambre était propre,confortable, climatisée,très calme...on pouvait dormir jusqu'à 11h...
Le petit déjeuner était très copieux et délicieux et local.Tres agréable sur la terrasse 
Repas possible en terrasse toujours appréciable.",
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Tres beau riad au cœur de la medina,"Tres beau riad en plein cœur de la Medina. 
Possibilité de se garer dans 1 parking souterrain secure a 5min a pieds (env 4e la journee).
Chambre spacieuse et lit King size.
Douche bien chaude avec 1 bonne pression, ce qui n est pas toujours le cas au Maroc.
Mais, surtout, 1 accueil irréprochable de la part d Hicham. Il nous a accueillis comme des rois, avec the et collation en  rooftop et, surtout, il nous a réveillés a 2h30 du matin et accompagnés au parking afin que nous puissions avoir notre vol tres matinal. De plus, il parle plein de langues (arabe, français, italien, espagnol et même 1 peu de japonais) donc la communication sera facile.
On recommande chaudement.",
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Petit déjeuner savoureux, Abdul et sa famille ont été aux petits soins pour nous, très gentil. La vue de la terrasse est magnifique, la chambre est propre",
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir"," 8,0",Séjour agréable,Le cadre et la gentillesse du personnel,La literie trop dure à mon goût
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,La localisation et le personnel étaient top !! Le petit dejeuner bien copieux un vrai régal.,"Les lits sont un peu durs, mais ça c'est subjectif. Sinon les chambres sont super"
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Excellent,"L'accueil et le dévouement des propriétaires et du personnel, hatim a été très serviable, de bons conseils et d'échanges....
Excellent petit déjeuner sur la terrasse, ainsi que le calme du Riad.
La proximité de la porte bleu très pratique pour les départs d'excursions.
Merci pour l'excellent séjour que nous avons pu passer en votre compagnie.",RAS
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"la gentillesse des hôtes, le petit déjeuner gigantesque, l emplacement",
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,Accueil et qualité de service exceptionnel !!,"Nous avons été très très bien accueillis par Abdul, son épouse et le personnel du Riad. Nous avons apprécié l’aide apportée pour la réservation de la visite guidée de la médina et du hammam, ainsi que l’impression de nos billets retour! Le Riad est magnifique et la chambre était très spacieuse. La terrasse offre une vue superbe et était parfaite pour y prendre le petit-déjeuner qui était incroyablement copieux. 
Le Riad est parfaitement situé et très calme malgré l’agitation ambiante. Très proche de la porte bleue et tout à côté de l’une des principales « rues » de la médina. Nous recommandons vivemen!",La salle de bain mériterait un petit coup de neuf.
Fes,"Riad Noha
Une nouvelle fenêtre va s'ouvrir", 10,"Le séjour au Riad Noha s’est très bien déroulée. Les personnels sont très accueillant, souriant, gentil et très généreux","L’accueil 
La disponibilité 
L’hospitalité",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,À refaire une autre fois dans le même Riad,"C'est agréable et confortable 
Merci aussi aux personnels 
Très compétent le garçon qui a prépare le petit déjeuner 
Merci beaucoup",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,"bel endroit pour circuler dans la ville près des jardins, du quartier juif","Gentillesse de l'accueil 
Aide pour repérage dans la ville 
Silencieux endroit 
Idéal",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Excellent accueil. Dar bien situé, au calme et à  proximité d'un parking.
Petit-déjeuner copieux. 
Nous bénéficions d'une petite terrasse privative fort appréciable pour se détendre et jouer au rami.
Très bon rapport qualité/ prix.",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Riad propre personnel gentille 
Merci à Abdou",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Riad magnifique 
Très belles chambres propres 
Calme et bien situé 
Petit déjeuner inclus très bon état très copieux 
Le personnel est souriant et sympathique 
J'ai aimé mon séjour",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,"Nous avons aimé la déco, le confort literie, la propreté, la terrasse,la climatisation,le personnel, très réactif et efficace.","Les escaliers étroits, pas de doubles rideaux,nous sommes réveillés par la lumière du jour..
Le pommeau de douche qui ne décroche pas ."
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Superbe,Nous avons passé un agréable séjour dans ce riad .Chambre propre bien équipée. L'emplacement est idéal proche de tout.L'hôte a été très accueillant et serviable .Promis de retourner une deuxième fois in chaa allah. Merci,
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Excellent,J'ai aimé l'hospitalité et l'accueil chaleureux et surtout la disponibilité et la gentillesse incomparable des hôtes,Le parking edt un peu serré et trop animé
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Superbe,"Très beau riad, très bon emplacement.
Propre confortable, très bon petit déjeuner.
Personnel bienveillant de bon conseil. Transport aéroport, guide, excursion, tout était carré ! Merci particulièrement au personnel pour sa gentillesse et sa patience et à notre super guide Samir. On reviendra c est certain !",
Fes,"Riad Dar Jnan Sbil
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Tout était parfait ! La chambre était confortable, l'emplacement super bien situé, et l'accueil vraiment chaleureux.Le personnel était aux petits soins, toujours prêt à nous donner de bons conseils et à nous offrir un excellent thé à la menthe tout au long de la journée. La terrasse donne une vue incroyable sur la médina. Le déjeuner était aussi vraiment bon. Un séjour qu'on n'oubliera pas de sitôt — on recommande ce riad sans hésiter !",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,"Fes, la Médina enchantée !!!!","Un accueil exceptionnel, un cadre idyllique, merveilleusement placé dans la Médina, les interactions avec les commerçants, le petit déjeuner gargantuesque !!!! Des moments de partage riche avec Omar et Said. A bientôt !!!!",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Nous avons passé un excellent séjour au Riad Rayhane. L’accueil était chaleureux et attentionné, le personnel toujours souriant et disponible. Le riad est magnifique, bien décoré et très propre. La chambre était confortable, calme et bien équipée. Le petit déjeuner était délicieux et copieux, servi dans un cadre très agréable. L’emplacement au cœur de la médina est idéal pour découvrir Fès. Nous reviendrons sans hésiter !",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Nous avons passé un merveilleux séjour au Riad Rayhana. L’emplacement est idéal, à quelques minutes de la Porte Bleue, parfait pour découvrir la médina à pied. Le personnel était incroyablement accueillant, toujours disponible et chaleureux. La chambre était propre, confortable et décorée avec goût dans le style traditionnel marocain. Le petit-déjeuner servi en terrasse était délicieux et copieux. Nous recommandons vivement ce riad pour une expérience authentique et paisible à Fès !",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Exceptionnel,
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Staying at Riad Rayhane Fes was like stepping into a peaceful oasis in the heart of the Medina.,
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Our stay at Riad Rayhana was simply perfect. The place is beautiful, well maintained, and decorated with traditional Moroccan charm. The location is ideal for exploring the medina. The staff were incredibly kind and always available to help. We felt at home from the very first moment. The room was clean and comfortable, and the breakfast... absolutely delicious! We highly recommend this riad to anyone visiting Fes. Thank you for everything!",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Riad Rayhane was a great discovery!,
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"We had a wonderful stay at Riad Rayhane. The welcome was warm and friendly from the moment we arrived. The riad is clean, beautifully decorated, and ideally located in the heart of the Medina. Breakfast was generous and delicious, served with great care every morning. A big thank you to the entire team for their kindness and availability. A place we would definitely recommend!",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Un lugar hermoso y tranquilo, con un servicio excelente que me hizo sentir como en casa.",
Fes,"Riad Rayhane Fes
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,"Tuve una estancia encantadora en Riad Atlas Rayana. El riad es hermoso, con una decoración tradicional y un ambiente tranquilo. El personal fue acogedor y atento, asegurándose de que me sintiera cómodo durante toda mi estancia. La ubicación es excelente para explorar la Medina, y el desayuno estuvo delicioso. Sin duda lo recomendaría a cualquiera que visite Fez",Nada
Fes,"Dar Hafsa
Une nouvelle fenêtre va s'ouvrir"," 9,0",Fabuleux,"Très bon séjour chez Dar Hafsa, hôte aux petits soins et chambre propre et confortable.",
Fes,"Dar Hafsa
Une nouvelle fenêtre va s'ouvrir"," 8,0",Très bien,L'emplacement et la disponibilité des hôtes,
Fes,"Dar Hafsa
Une nouvelle fenêtre va s'ouvrir"," 9,0",Séjour de 4 jours totalement réussi,"Accueil très chaleureux situé au cœur de la médina Le gérant  et son équipe vous seront d’un très bon conseil pour les visites nécessairement guidées dans la plus grande médina du Maroc . Mounir toujours disponible et souriant vous servira 24 h/24 au mieux de vos attentes . Le patron , Aziz et Mounir partageront avec vous la vie quotidienne de la médina",RIEN : Tout est fait pour que votre séjour soit le plus accueillant
Fes,"Dar Hafsa
Une nouvelle fenêtre va s'ouvrir", 10,Incroyable séjour à Fès,"Le Riad est magnifique. Les chambres sont aménagées avec goût. La literie est confortable.
Nous avons beaucoup apprécié le calme et l'emplacement idéal du Riad.
Le personnel est aux petits soins.
Le petit déjeuner est excellent et très copieux. Nous aurons plaisir à y revenir !",
Fes,"Dar Hafsa
Une nouvelle fenêtre va s'ouvrir"," 8,0",Je recommande cette établissement.,"Nous avons passé un très bon séjour au riad, l'accueil a été chaleureux, très bon emplacement. Un grand merci à Mounir qui est allé chercher des amis à 1h du matin à la porte de la médina.",Rien à dire.
Fes,"Dar Hafsa
Une nouvelle fenêtre va s'ouvrir", 10,Exceptionnel,Excellent accueil. Personnel très accueillant et disponible . Chambres très joliment décorées. Un très agréable riad où séjourner.,
