city,category,place name,review title,review,plateforme
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Great hotel!,"The Sofitel is a great hotel. The staff and service was great. The kitchen was excellent.

Ahmed was always very friendly and helpful.",Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Magnificent Hotel 2 steps DE the Medina,"The Sofitel Marrakech is a magnificent hotel 2 steps DE the Medina.
We appreciated the personal and warm welcome of Amine, the Director DE Accommodation, upon arrival.
We were in an imperial suite, perfect for a family DE 4 people, overlooking the pools and the Atlas DE la Terrace. The suite is equipped with a large living room and a bedroom with double bed overlooking the terrace and a bedroom with 2 single beds, but the suite has only one bathroom DE, with bath and shower.
We liked the special attentions EN when we arrived in the room, attentions that were renewed every day during our stay to our delight.
The breakfast is very hearty with lots DE choices, EN savoury and sweet, very nice breakfast to have on the terrace even in 40° C.
The hotel has 3 outdoor swimming pools, 1 of which is reserved for Diamond and limitless Accor members, and an indoor pool in the SPA, which is free for Diamond and limitless members.
We enjoyed the entire stay of the infinity pool reserved for Accor members, quieter. We thank Ilham, Manager of the Darkum bar, and his team including Hassan and Abdelghani who were during our stay very attentive to our well-being at the pool.
In the evening, it is very nice DE have a drink at the So Lounge bar with DJ.
We would like to thank Ikram, Director of Operations, and all her teams for making us have a great time during our stay.",Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Extraordinary,The orangery is an extraordinary restaurant with a warm and friendly atmosphere and the service at the top I highly recommend and Oumaima was very welcoming and I thank all the team and especially Mrs. Siham,Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Unforgettable experience,"One of the best experiences I've ever had, spectacular breakfast. We were served by Nacer, Chahira, Iwachian and Manar and all parts of the hotel have attentive, friendly and polite staff.",Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Great experience I ever had,"We had the best experience at Sofitel! The facilities and equipment were top-notch, Oumaima was incredibly nice and kind she made us feel genuinely welcomed. Radouan also treated us with such care. We felt so special the entire time. It was a warm and joyful night that we’ll always remember.

Thank you to the whole Sofitel team we truly appreciated everything!",Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Fabulous as always,"My forever favourite place to have fun with friends, and what makes it always better is the kindness of its staff, shoutouts to Oumaima for her warm hospitality and kind words, as well as my friend Redouan for his kindness, hospitality and friendly attitude.
If you want to have fun, cocktails and nice conversations this is THE PLACE.",Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,"Good experience, very welcoming",Excellent dinner well set. The service exceeded expectations and they were very friendly. We came with DE wheelchair and provided us with food as much as possible. We would recommend.,Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,Amazing Staff and Experiences,"Overall, the staff at Sofitel are incredible. They go out of their way to get to know you and make sure you are enjoying yourself from the moment you enter the lobby area. The day begins with brunch. Farah, Karim, Khalid, and Mustafa are just a few of the people who greet you with a smile and make sure you have a table and meal as you like it. The experiences at the pools were special, too. The staff is exceptional here and working in the hot sun did not prevent them from keeping us comfortable. Wassif and Abaayous (sp?) will provide you with water, towels, drinks, and snacks. Tip them well as they work hard! The dinner dining experience at the hotel's restaurant is lovely. I enjoyed sitting on the patio and listening to the band, a very talented group having the perfect set of songs while dining. The food is delicious and offers both Moroccan and French menus. The staff Wiaam, Kebir, and Hicham were always friendly and attentive to our needs.  And Hanane made an effort to remember exactly how I like my salad and make sure the chef prepared it my way! 
Other people at the hotel who frequently approached us to have casual conversation are Ilham and Chaimae. Thank you so much! We will be back!",Tripadvisor
Marrakech,Restaurant,Sofitel Marrakech Palais Impérial & Spa,dinner EN famille,"Welcome, meals and perfect service! Hichem and Oumayma (as well as the whole team present) really have a gift for receiving. 
We had a great dinner not to mention the setting!",Tripadvisor
Marrakech,Restaurant,BlackChich,Very nice fusion cuisine in Marrakech,"Discovered by chance, we enjoyed the cuisine offered by this restaurant, fusion of different gastronomic cultures African, Caribbean, Moroccan and more. Served in pretty dishes.
Our 2 teenagers - 14 and 11 - also liked it very much. 
Very nice staff 
A very pleasant terrace on the 3rd floor overlooking the medina, with backdrop the Koutoubia.",Tripadvisor
Marrakech,Restaurant,BlackChich,Perfect dinner,Friendly and helpful staff to advise you. Very nice location and food of excellent quality and variety. Unfortunately it is not possible to pay by credit card but we highly recommend it!,Tripadvisor
Marrakech,Restaurant,BlackChich,Must-see,"A must at every visit to Marrakech!
The view is absolutely beautiful, especially at sunset, it is magical. The dishes are delicious, always well presented and full of flavors. The staff is attentive without being invasive, we feel really welcome. Frankly, it’s a successful 200%, and besides, the value for money is excellent. Not to be missed!",Tripadvisor
Marrakech,Restaurant,BlackChich,Must visit,"Lovely spot and great food - highly recommend 
Interesting fusion food to mix things up in Morocco especially loved the desert!",Tripadvisor
Marrakech,Restaurant,BlackChich,Chilled vibes and amazing food,"We thought we'd try this restaurant after reading the reviews on Trip Advisor and we were blown away by the amazing food and friendly service.
The restaurant is on the main street Riad Zitoun el Jadid, leading to the main square. We were staying nearby so it was an easy walk. 
My daughter ordered the Maffe Beouf which she said was really tender and lean, there was a peanut sauce underneath and it was served with rice. I had the Yassa Poulet which although I'm not mad about chicken on the bone, was so tender it literally fell apart. The onions were very sweet and absolutely delicious. They don't serve alcohol but my daughter said banana smoothie was one of the best she'd ever had, I had lemon schwepps. We ordered a bottle of water then two coffees and shared an enormous slice of gooey chocolate brownie which was absolute heaven. The atmosphere was chilled with some great music playing in the background and the young serving staff were friendly and attentive. We thoroughly enjoyed our meal and wish we'd had time to visit again, all the above came to about £42.00 worth every penny.",Tripadvisor
